"APMTH 106","11142","3871","0","2","2","0","1"
"PHYSICS 11a","11144","3131","14","18","18","8","2"
"GOV 2005","11146","1719","2","4","3","2","1"
"ENG-SCI 154","11148","6319","0","0","0","3","0"
"ECON 1011a","11149","7230","5","6","17","28","25"
"ECON 2450a","11150","1339","0","0","0","5","2"
"CHNSE 120a","11151","4283","0","0","1","9","11"
"CHNSE 142a","11152","3900","0","0","4","2","3"
"COMPSCI 121","11155","0669","1","3","10","12","7"
"GREEK Aa","11156","0129","0","0","2","4","4"
"ENGLISH 90lv","11158","3200","0","1","0","4","9"
"SOCIOL 128","11160","5979","1","2","7","8","4"
"JAPAN 210a","11161","9182","0","0","0","0","3"
"ASTRON 150","11163","8993","0","0","0","1","6"
"ECON 2680","11164","6529","0","0","0","2","1"
"SPANSH 97","11165","2315","0","0","0","3","4"
"ENG-SCI 272","11166","5157","0","0","0","2","2"
"ANTHRO 1610","11168","2622","0","0","0","2","9"
"ENG-SCI 275","11169","9815","0","2","2","4","1"
"ECON 1542","11170","2613","0","1","1","3","4"
"HEB 1330","11172","4332","0","0","3","4","1"
"ENGLISH 131","11173","8005","0","0","2","2","2"
"ENG-SCI 190","11174","6973","0","0","5","5","2"
"LATIN 201","11175","7642","0","0","0","0","1"
"PHIL 147","11177","8887","0","0","3","6","1"
"FRSEMR 25z","11179","1691","0","1","2","1","0"
"FRSEMR 41p","11180","2004","0","1","2","1","3"
"COMPLIT 275","11182","3105","0","0","0","0","9"
"STAT 131","11183","8291","0","0","1","0","0"
"AFRAMER 218","11184","9951","0","0","0","2","4"
"GOV 1170","11185","2585","0","0","1","1","3"
"MCB 173","11187","3836","0","0","1","4","9"
"SOCIOL 25","11189","3609","1","2","5","17","19"
"LING 115","11194","1549","0","1","3","4","2"
"BIOSTAT 251","11195","5280","0","0","2","0","0"
"CHNSLIT 245r","11196","0321","0","0","0","0","2"
"SOCIOL 179","11197","3962","0","1","6","33","21"
"FRSEMR 31j","11204","9760","1","2","0","2","0"
