"ENG-SCI 128","10630","0359","0","1","3","0","0"
"VES 107","10631","7883","5","7","1","0","0"
"JAPAN 130a","10632","4855","0","7","6","3","2"
"MATH 55a","10634","4068","0","0","0","0","10"
"ECON 2810a","10635","4862","1","5","1","1","1"
"CHNSE Ba","10636","4375","2","10","30","13","11"
"COMPSCI 50","10637","4949","0","5","28","29","35"
"CHEM 17","10638","5085","4","31","78","40","17"
"CHEM 30","10639","6587","1","8","25","7","10"
"APMTH 21a","10641","6395","1","19","14","0","2"
"STAT 110","10645","0147","2","28","28","3","1"
"PHYSICS 253a","10646","8050","0","1","1","2","4"
"MCB 186","10647","2854","0","2","1","0","0"
"SOCIOL 296a","10648","67293","0","1","0","0","0"
"SOCIOL 209","10649","1198","0","1","3","2","1"
"PHYSICS 232","10650","4885","0","0","1","2","0"
"ASTRON 2","10656","2179","2","7","7","0","0"
"MUSIC 201a","10658","4975","2","5","0","0","0"
"FRSEMR 33x","10661","6673","0","4","3","0","0"
"FRSEMR 37z","10663","1725","8","1","0","1","0"
"KORHIST 253r","10666","0365","0","0","2","1","0"
"MUSIC 160r","10667","8026","1","1","1","0","0"
"BIOSTAT 244","10668","2140","0","1","1","0","0"
"HAA 275w","10680","8955","0","0","1","0","0"
"PHIL 155","10683","26883","0","1","2","0","0"
"GENETIC 228","10685","9840","4","1","1","0","0"
"PHYSICS 284","10688","4673","7","2","2","0","0"
"FRSEMR 31n","10689","4682","3","2","0","0","0"
"GERMAN 288","10691","8467","0","1","1","0","0"
"ENGLISH 282","10692","29256","0","0","1","0","0"
"ECON 2328","10694","9475","2","1","4","0","3"
"ENGLISH 294z","10696","7277","1","3","3","0","1"
"HISTSCI 162","10697","7570","0","3","1","1","0"
"NEUROBIO 98r","10710","0494","0","0","0","0","1"
"APMTH 115","10711","1768","3","7","9","0","1"
"RELIGION 98a","10714","2832","0","3","2","0","0"
"PHYSICS 143a","10715","1050","0","0","7","3","0"
"MATH 1b","10716","1804","5","38","49","18","2"
"HIST-LIT 98r","10717","2766","0","1","4","2","2"
"SLAVIC Dr","10720","1096","1","1","0","0","0"
"PHYSICS 247r","10722","8665","1","2","0","0","0"
"GERMAN Dab","10723","1351","0","0","2","4","2"
"PSY 992","10724","4990","1","1","1","1","1"
"YIDDISH A","10725","4623","2","1","0","0","0"
"HIST-LIT 99","10727","5362","1","2","4","1","0"
"MODGRK A","10729","8604","0","1","1","0","0"
"VES 50","10730","4907","0","0","3","7","0"
"COMPSCI 222","10738","2493","0","2","7","1","3"
"PHIL 122","10740","9025","1","4","4","0","0"
"PHYSICS 262","10741","1157","1","3","7","4","3"
